PERIOD_BEGIN,MEDIAN_SALE_PRICE,HOMES_SOLD,NEW_LISTINGS,INVENTORY,MONTHS_OF_SUPPLY,MEDIAN_DOM,PRICE_DROPS
2022-12-01,335053.534940007,3590.879405976,4335.048123843,12498.230057084,3.443186319,62.119539515,0.1827622099
2022-12-01,303518.174576362,6248.249277199,7775.707926213,22137.678860625,3.483019811,59.343745653,0.1663510683
2022-12-01,278127.314340689,631.503721736,736.721160704,1801.838501483,2.731736017,53.212804792,0.1573387078
2022-12-01,285000.0,5558.0,3452.0,17363.0,3.1,65.0,0.1276277141
2022-12-01,341250.0,318.0,284.0,1563.0,4.9,84.0,0.1311580294
2022-12-01,205000.0,1430.0,821.0,4714.0,3.3,63.0,0.08697496818
2022-12-01,270000.0,564.0,341.0,1357.0,2.4,58.0,0.1134856301
2023-01-01,267750.0,392.0,518.0,1376.0,3.5,66.0,0.1206395349
2023-01-01,305000.0,2163.0,3094.0,9957.0,4.6,76.0,0.1618961535
2023-01-01,285000.0,3861.0,5737.0,17890.0,4.6,76.0,0.1391839016
2023-01-01,305188.880149708,6051.643643457,7711.667644431,22088.868653621,3.528760125,61.384813557,0.1737961435
2023-01-01,278150.234853714,630.824533748,698.112844098,1749.742230685,2.692424912,49.812007764,0.1544175498
2023-01-01,331348.225908389,3383.563386442,4345.513909261,12435.564081137,3.619257921,62.247720293,0.19161298
2023-01-01,350000.0,250.0,352.0,1523.0,6.1,87.0,0.1437951412
2023-01-01,227500.0,1056.0,1773.0,5034.0,4.8,78.0,0.09813269766
2023-01-01,243258.193288989,1739.431540484,2182.953494157,6074.07588957,3.484684219,59.170613123,0.1306017248
2023-02-01,241934.401176678,1826.581461803,2010.650731868,5843.620307629,3.35615209,52.209714025,0.1306738695
2023-02-01,280000.0,451.0,628.0,1471.0,3.3,62.0,0.08769544528
2023-02-01,306491.305030962,6494.90902007,7411.130940765,21325.289999454,3.427454354,60.337771982,0.1723408557
2023-02-01,233000.0,1243.0,2095.0,5437.0,4.4,68.0,0.08865183005
2023-02-01,330000.0,233.0,382.0,1545.0,6.6,104.0,0.1346278317
2023-02-01,284532.158844865,690.245460071,696.544669895,1708.09778193,2.682411042,49.709915525,0.1460383588
2023-02-01,290000.0,4301.0,6548.0,18799.0,4.4,76.0,0.1173466674
2023-02-01,314990.0,2374.0,3443.0,10346.0,4.4,79.0,0.1342547845
2023-02-01,334623.502150389,3674.555917624,4139.282927467,11898.516728694,3.275864708,60.819122761,0.1926101225
2023-03-01,281471.987233314,692.819783495,719.935532936,1677.634100512,2.571646916,47.99093056,0.1328354627
2023-03-01,330000.0,318.0,489.0,1501.0,4.7,97.0,0.1532311792
2023-03-01,332613.738519975,3859.270113173,4183.14760334,11244.628829935,2.931970751,57.865657472,0.178157974
2023-03-01,306939.246995263,6867.026844481,7457.559223156,20165.093322946,3.059175489,57.060996775,0.158061435
2023-03-01,309000.0,6828.0,8699.0,19088.0,2.8,57.0,0.1254191115
2023-03-01,255000.0,2116.0,2604.0,5521.0,2.6,54.0,0.1045100525
2023-03-01,242120.765771836,1964.501921569,2038.871380055,5541.681662,2.964026546,55.101354545,0.1194282549
2023-03-01,282500.0,687.0,869.0,1581.0,2.3,50.0,0.09550917141
2023-03-01,332000.0,3707.0,4737.0,10485.0,2.8,60.0,0.1370529328
2023-04-01,290000.0,659.0,803.0,1648.0,2.5,44.0,0.09041262136
2023-04-01,328822.031537085,3826.469168875,4089.854130213,10573.801842073,2.917244718,57.732901172,0.1725915231
2023-04-01,340000.0,3667.0,4618.0,10826.0,3.0,53.0,0.1190652134
2023-04-01,307957.887477963,6735.046973613,7325.002235193,19019.495117206,2.938242966,56.767083038,0.1529251169
2023-04-01,245896.630413063,1780.196188081,2024.478661657,5317.618041914,3.012222972,55.333764184,0.1118143893
2023-04-01,282591.988493997,694.028365105,672.214950642,1597.586024099,2.483183505,49.394547568,0.1324013563
2023-04-01,383000.0,327.0,484.0,1516.0,4.6,75.0,0.1253298153
2023-04-01,270000.0,2016.0,2496.0,5584.0,2.8,50.0,0.09401862464
2023-04-01,320000.0,6669.0,8401.0,19574.0,2.9,51.0,0.1099417595
2023-05-01,341422.571228777,3575.262976295,4048.543647788,10116.816250326,2.985016587,57.291174059,0.1550363924
2023-05-01,245200.35933668,1817.229487691,2103.756420784,5193.015999166,2.963505031,53.606127819,0.1097754212
2023-05-01,370000.0,359.0,574.0,1584.0,4.4,70.0,0.1470959596
2023-05-01,289718.333764064,677.420438855,723.204443292,1566.866257949,2.504923037,52.292947025,0.1028982401
2023-05-01,329995.0,7852.0,9490.0,20044.0,2.6,49.0,0.1230293355
2023-05-01,300000.0,786.0,937.0,1720.0,2.2,44.0,0.08662790698
2023-05-01,360000.0,4280.0,5235.0,11129.0,2.6,50.0,0.1328960374
2023-05-01,265000.0,2428.0,2744.0,5611.0,2.3,46.0,0.10818036
2023-05-01,314274.360145651,6434.361630414,7347.907044833,18383.651118168,3.097985745,56.2109573,0.1392441812
2023-06-01,299757.35934616,662.278909713,683.619553594,1435.798422381,2.347726573,52.561484706,0.09643930663
2023-06-01,344568.384533631,3585.022861659,4082.607060155,9393.418334842,2.846508791,57.032679316,0.1442479826
2023-06-01,311000.0,917.0,893.0,1655.0,1.8,44.0,0.1081570997
2023-06-01,345000.0,8704.0,9420.0,19780.0,2.3,48.0,0.1390798787
2023-06-01,381500.0,376.0,555.0,1617.0,4.3,63.0,0.1447124304
2023-06-01,249535.594563037,1790.817063613,2096.304978972,4991.920246963,3.124633121,54.315699027,0.1125607808
2023-06-01,376000.0,4973.0,5312.0,10977.0,2.2,49.0,0.1495854969
2023-06-01,318605.140438367,6310.414452331,7318.831603839,17259.679100487,2.976034004,55.675975735,0.1304464077
2023-06-01,270000.0,2438.0,2660.0,5531.0,2.3,46.0,0.125836196
2023-07-01,365000.0,4086.0,4765.0,10967.0,2.7,50.0,0.1633081061
2023-07-01,347556.083202567,3558.752821843,4098.278168326,9082.997658273,2.882336117,57.341035697,0.1421130471
2023-07-01,337300.0,7202.0,8419.0,19719.0,2.7,49.0,0.1500583194
2023-07-01,254836.023488584,1805.959199432,2152.801115633,4874.978954563,2.912886478,53.742036192,0.1134575539
2023-07-01,399000.0,389.0,462.0,1557.0,4.0,64.0,0.1676300578
2023-07-01,265000.0,2030.0,2380.0,5507.0,2.7,46.0,0.1294715816
2023-07-01,322318.683206437,6352.056949362,7374.932689155,16731.811658617,2.814208791,55.673314257,0.1304007943
2023-07-01,299838.246496587,606.37598281,699.635125205,1409.843744315,2.41044216,51.730947307,0.09288753518
2023-07-01,306000.0,697.0,812.0,1688.0,2.4,44.0,0.115521327
2023-08-01,310325.186513392,648.996950212,763.752482231,1445.980677829,2.335128647,49.435535196,0.09185762557
2023-08-01,390000.0,389.0,509.0,1529.0,3.9,63.0,0.1857423152
2023-08-01,352719.19812906,3536.411305927,4184.500280942,9194.158788525,2.892603269,55.093590601,0.1452780862
2023-08-01,255500.0,2209.0,2355.0,5322.0,2.4,48.0,0.1418639609
2023-08-01,335000.0,7764.0,8489.0,19265.0,2.5,49.0,0.1752400727
2023-08-01,315000.0,812.0,883.0,1691.0,2.1,45.0,0.1454760497
2023-08-01,327481.227799132,6387.137319081,7549.944199634,16748.017278493,2.825390681,54.16331876,0.130381456
2023-08-01,365000.0,4354.0,4742.0,10723.0,2.5,49.0,0.1951879138
2023-08-01,257929.423374835,1852.1316839,2198.645476475,4837.786543054,2.771604232,53.255382718,0.1125763048
2023-09-01,250000.0,1900.0,2146.0,5222.0,2.7,48.0,0.1503255458
2023-09-01,312008.762370321,660.27878075,723.804222027,1431.737228437,2.304583737,46.780139738,0.09757138721
2023-09-01,353523.819008781,3536.105698998,4140.192432196,9253.893622323,2.817998759,54.863698608,0.1499523122
2023-09-01,320000.0,6578.0,7562.0,19025.0,2.9,50.0,0.176977661
2023-09-01,350000.0,3652.0,4206.0,10619.0,2.9,51.0,0.195216122
2023-09-01,258674.394921866,1949.858938992,2116.110333551,4627.335732212,2.597195308,51.940075535,0.1174556504
2023-09-01,323689.757077645,6421.762202345,7447.686391628,16616.143528654,2.784471754,52.975359907,0.1343882286
2023-09-01,370000.0,325.0,487.0,1535.0,4.7,69.0,0.1719869707
2023-09-01,310000.0,701.0,723.0,1649.0,2.4,44.0,0.1503941783
2023-10-01,295000.0,661.0,654.0,1553.0,2.3,47.0,0.1577591758
2023-10-01,263085.463599677,1759.517810692,2199.838929332,4807.195138947,2.858796055,49.348217261,0.1250124217
2023-10-01,315000.0,6203.0,6965.0,18397.0,3.0,52.0,0.19008534
2023-10-01,324174.590151204,6247.829964471,7447.108944929,17129.315544252,2.874962307,52.480428384,0.1363163668
2023-10-01,301825.470407696,648.281525045,716.473285023,1445.955710018,2.208468523,48.68783996,0.09433326526
2023-10-01,354070.799596059,3537.5815658,4085.077626396,9505.456145929,2.845185789,55.345428987,0.1505279402
2023-10-01,250000.0,1628.0,1927.0,5104.0,3.1,47.0,0.1671238245
2023-10-01,370000.0,339.0,468.0,1527.0,4.5,66.0,0.1741977734
2023-10-01,345000.0,3575.0,3916.0,10213.0,2.9,55.0,0.2093410359
2023-11-01,328979.556467721,6181.853862439,7725.174529395,18580.015062213,2.960186107,52.016653442,0.1500311586
2023-11-01,306081.174518471,645.750646046,726.426752321,1488.139455555,2.271473168,49.455938149,0.1300914429
2023-11-01,358701.030993045,3435.921999111,4318.9933193,10505.196090762,3.078854449,53.647387381,0.1657609668
2023-11-01,347750.0,3027.0,3181.0,9703.0,3.2,54.0,0.197052458
2023-11-01,246000.0,1418.0,1411.0,4678.0,3.3,49.0,0.1387345019
2023-11-01,320000.0,5336.0,5470.0,17200.0,3.2,53.0,0.1736627907
2023-11-01,375000.0,315.0,388.0,1452.0,4.6,68.0,0.1563360882
2023-11-01,261408.12267262,1759.823084078,2272.536243374,5064.18015579,2.914836065,48.777480191,0.1285721129
2023-11-01,299900.0,576.0,490.0,1367.0,2.4,51.0,0.1485003658
2023-12-01,262400.009385623,1829.051598112,2231.871503406,5185.51882634,2.736956629,48.890053374,0.1171662463
2023-12-01,325566.108838251,6175.798759069,7598.616316829,19137.915166918,2.958581883,51.544309077,0.1534354227
2023-12-01,350005.267067924,3376.439942918,4179.986706997,10897.059906014,3.015211732,53.617054113,0.1656667652
2023-12-01,330000.0,2975.0,1996.0,8148.0,2.7,58.0,0.1298478154
2023-12-01,240000.0,1426.0,874.0,3807.0,2.7,55.0,0.07538744418
2023-12-01,375000.0,368.0,266.0,1219.0,3.3,72.0,0.1378178835
2023-12-01,295000.0,534.0,385.0,1142.0,2.1,51.0,0.1077057793
2023-12-01,306566.527298983,625.991511611,889.362717915,1601.954553019,2.298192585,46.860488607,0.1531419585
2023-12-01,305670.0,5303.0,3521.0,14316.0,2.7,57.0,0.1141380274
2024-01-01,240000.0,1075.0,1781.0,4235.0,3.9,65.0,0.08902007084
2024-01-01,254195.478231565,1705.071459551,2150.083613414,5274.880291141,2.985054162,49.522355499,0.1132958513
2024-01-01,335000.0,2253.0,2707.0,8071.0,3.6,65.0,0.1386445298
2024-01-01,308000.0,397.0,533.0,1172.0,3.0,58.0,0.1228668942
2024-01-01,364000.0,259.0,343.0,1200.0,4.6,84.0,0.1391666667
2024-01-01,361748.834645626,3417.44265972,3552.071916061,10536.622198688,2.94556929,51.297274499,0.1570915729
2024-01-01,331550.545875667,6058.934331954,6721.661714813,18884.107393618,2.94371347,50.677616572,0.1454427482
2024-01-01,316677.733625538,624.185697035,701.79428853,1538.649111551,2.381998829,44.141129406,0.1500011865
2024-01-01,312000.0,3984.0,5364.0,14678.0,3.7,65.0,0.1231094155
2024-02-01,334666.166265549,6476.477008938,7739.316529449,19028.560601144,2.780686215,50.53077832,0.1442043523
2024-02-01,313746.270806282,744.699897141,754.23443162,1507.622642709,2.067769774,44.072223135,0.1341400975
2024-02-01,262000.0,1293.0,2469.0,5103.0,3.9,61.0,0.0877914952
2024-02-01,305000.0,513.0,731.0,1340.0,2.6,54.0,0.08880597015
2024-02-01,341500.0,2415.0,3932.0,8974.0,3.7,69.0,0.1215734344
2024-02-01,385000.0,249.0,439.0,1258.0,5.1,84.0,0.1224165342
2024-02-01,318000.0,4470.0,7571.0,16675.0,3.7,65.0,0.1086656672
2024-02-01,269213.95047357,1800.864671669,2256.370831689,5509.148288958,2.944196084,47.649212209,0.1224033318
2024-02-01,360967.451813611,3610.71005218,4263.245565233,10516.80260024,2.657165966,51.928018693,0.1577516484
2024-03-01,324990.0,621.0,813.0,1453.0,2.3,45.0,0.09291121817
2024-03-01,368782.821260543,3621.533699219,4156.731221687,10172.890411927,2.893343868,49.962398988,0.1591931843
2024-03-01,339000.0,5896.0,8055.0,17585.0,3.0,50.0,0.1078760307
2024-03-01,387500.0,304.0,448.0,1299.0,4.3,63.0,0.1239414935
2024-03-01,272000.0,1785.0,2508.0,5415.0,3.0,48.0,0.09492151431
2024-03-01,259944.260674866,1785.570954774,2152.823213529,5435.261222675,3.032475723,48.619290592,0.1136687457
2024-03-01,324145.898322483,677.853600351,727.655611315,1556.959355461,2.382634415,43.643148795,0.1354003213
2024-03-01,368000.0,3187.0,4286.0,9418.0,3.0,53.0,0.1155234657
2024-03-01,337070.628302488,6464.102032374,7544.573633204,18627.668380468,2.959034406,49.865113153,0.1441946805
2024-04-01,322209.840620112,698.977134035,716.996159223,1535.192883526,2.411754805,48.438645138,0.1214310783
2024-04-01,337599.035205633,6431.18222014,7594.918751231,18192.22435418,2.965166684,54.368786013,0.1472203702
2024-04-01,380000.0,3749.0,5150.0,10294.0,2.7,48.0,0.1286186128
2024-04-01,287000.0,2309.0,2833.0,5604.0,2.4,45.0,0.1159885796
2024-04-01,264846.259271157,1893.405704002,2131.300358495,5337.041645628,2.986623445,52.178083456,0.1251276028
2024-04-01,349000.0,7130.0,9408.0,18827.0,2.6,47.0,0.1215275933
2024-04-01,369469.273599827,3501.512746342,4191.2706103,10040.920203034,2.869035786,55.253176064,0.1630953551
2024-04-01,387000.0,354.0,518.0,1352.0,3.8,61.0,0.1294378698
2024-04-01,330000.0,718.0,907.0,1577.0,2.2,43.0,0.08814204185
2024-05-01,332500.0,815.0,947.0,1676.0,2.1,44.0,0.1026252983
2024-05-01,340061.868643458,6313.541908469,7641.976060432,18135.628122561,3.051720049,53.862932822,0.1473768136
2024-05-01,368078.003379651,3482.81177533,4230.408981378,9952.227164754,3.073253664,55.146137741,0.1615778757
2024-05-01,291000.0,2397.0,2783.0,5700.0,2.4,46.0,0.1273684211
2024-05-01,355000.0,7818.0,9776.0,19731.0,2.5,47.0,0.1341543764
2024-05-01,324400.781181896,670.434680335,728.182269175,1530.403207882,2.474437064,51.944897343,0.1190724746
2024-05-01,425000.0,365.0,540.0,1390.0,3.8,58.0,0.1316546763
2024-05-01,271832.29152305,1803.558861155,2157.667452123,5281.579362874,3.101947957,53.498233685,0.1274209673
2024-05-01,386000.0,4241.0,5506.0,10965.0,2.6,48.0,0.1430916553
2024-06-01,413000.0,4178.0,4957.0,11296.0,2.7,48.0,0.1509383853
2024-06-01,292000.0,2197.0,2582.0,5821.0,2.6,47.0,0.1252362137
2024-06-01,348887.809741608,6020.53905695,7674.750886937,17830.12706392,3.114890144,55.027393335,0.1446662697
2024-06-01,375000.0,7465.0,8994.0,20334.0,2.7,48.0,0.1396675519
2024-06-01,326364.172917798,620.47244335,763.729059956,1531.8075434,2.611075855,52.19963621,0.1275314249
2024-06-01,381124.858788605,3340.10585938,4203.66504785,9719.048850534,3.105080628,55.630208444,0.1593274866
2024-06-01,271638.219639064,1751.339141653,2182.862377632,5281.940236389,3.099014431,54.636422275,0.1210012216
2024-06-01,340000.0,758.0,930.0,1767.0,2.3,44.0,0.1307300509
2024-06-01,403000.0,332.0,525.0,1450.0,4.4,66.0,0.1213793103
2024-07-01,324957.479598025,620.615356091,766.760209616,1549.81705087,2.610659565,49.159032468,0.1234270447
2024-07-01,400000.0,380.0,521.0,1500.0,3.9,62.0,0.1566666667
2024-07-01,280000.0,2173.0,2472.0,5711.0,2.6,47.0,0.150761688
2024-07-01,272018.258548144,1795.989328408,2174.297493085,5079.624345602,3.041387783,53.958368529,0.1269452975
2024-07-01,365000.0,7750.0,8867.0,20320.0,2.6,49.0,0.1709645669
2024-07-01,400000.0,4433.0,4957.0,11285.0,2.5,49.0,0.1862649535
2024-07-01,382477.413883898,3538.173511087,4219.93932009,9414.848986526,2.917937283,55.752440113,0.1565959851
2024-07-01,349012.035529518,6293.723550837,7669.963754954,17307.834725338,2.958188569,54.855854168,0.1435194621
2024-07-01,330000.0,764.0,917.0,1824.0,2.4,42.0,0.1524122807
2024-08-01,272772.287978853,1873.143449442,2221.712775484,5005.559196187,2.99847499,53.811674158,0.1308291969
2024-08-01,325000.0,808.0,857.0,1766.0,2.2,47.0,0.1704416761
2024-08-01,270000.0,2147.0,2308.0,5489.0,2.6,49.0,0.1574057205
2024-08-01,377490.025375805,3377.843363686,4273.558778839,9543.999228672,3.078911841,55.539852595,0.1551700023
2024-08-01,351500.0,7383.0,8290.0,19798.0,2.7,50.0,0.1786038994
2024-08-01,321071.39513837,645.365918747,752.650210248,1534.066219534,2.462980628,51.321577004,0.1230309446
2024-08-01,390000.0,4084.0,4618.0,11060.0,2.7,50.0,0.1933996383
2024-08-01,408500.0,344.0,507.0,1483.0,4.3,61.0,0.1564396494
2024-08-01,345631.307536419,6165.111457185,7736.935500919,17309.577405652,3.0187617,54.649371623,0.1445302294
2024-09-01,380000.0,3438.0,4343.0,11261.0,3.3,52.0,0.2054879673
2024-09-01,429500.0,322.0,467.0,1470.0,4.6,70.0,0.1619047619
2024-09-01,383818.213017228,3452.471211683,4270.111267674,9904.560385102,3.141953956,55.849709796,0.1650767796
2024-09-01,318500.0,638.0,797.0,1831.0,2.9,52.0,0.1993446204
2024-09-01,352011.079301911,6094.163602669,7761.25792762,18038.487478904,3.154886258,55.610941132,0.1508986799
2024-09-01,270000.0,1628.0,2326.0,5806.0,3.6,52.0,0.1598346538
2024-09-01,279830.427708732,1681.285528447,2257.061669436,5211.667317303,3.311075033,55.736329416,0.1285156865
2024-09-01,350000.0,6026.0,7933.0,20368.0,3.4,53.0,0.1885801257
2024-09-01,321246.260205614,616.766206159,796.458543332,1610.40195801,2.684411383,54.91562929,0.1477676861
2024-10-01,400000.0,340.0,467.0,1434.0,4.2,65.0,0.170153417
2024-10-01,324364.994336438,651.008412858,792.010076281,1703.486402746,2.645533675,51.673174536,0.1291387016
2024-10-01,278046.039607304,1826.187497876,2253.372774685,5333.259883819,3.064331856,53.471775331,0.1290015091
2024-10-01,319500.0,688.0,765.0,1831.0,2.7,50.0,0.1955215729
2024-10-01,349503.665515561,6231.927268976,7822.240213668,18837.091378992,3.146139662,54.572521577,0.144924185
2024-10-01,265000.0,1759.0,2060.0,5630.0,3.2,51.0,0.1719360568
2024-10-01,378541.987273058,3445.650625307,4346.659078189,10523.936979068,3.127573107,55.681592901,0.1577625123
2024-10-01,340000.0,6367.0,7669.0,20125.0,3.2,54.0,0.1982608696
2024-10-01,370000.0,3580.0,4377.0,11230.0,3.1,55.0,0.2156723063
2024-11-01,284618.726543245,1959.781496484,2271.016419546,5490.922706354,2.911672005,53.553869068,0.130355405
2024-11-01,385897.1288137,3613.401746059,4238.952091184,11053.648244201,3.055650488,55.339288258,0.1627101264
2024-11-01,356458.191213128,6563.055697237,7724.643923375,19665.708168723,2.978249804,54.972329341,0.1489330604
2024-11-01,270000.0,1527.0,1385.0,5105.0,3.3,54.0,0.133986288
2024-11-01,375000.0,3210.0,3004.0,10261.0,3.2,56.0,0.1835103791
2024-11-01,347644.5,5696.0,5276.0,18343.0,3.2,56.0,0.1638772284
2024-11-01,415000.0,359.0,335.0,1303.0,3.6,71.0,0.1450498849
2024-11-01,333005.954015358,679.338404487,852.645114642,1818.715183317,2.676627837,51.427876636,0.136604997
2024-11-01,325000.0,600.0,552.0,1674.0,2.8,53.0,0.1499402628
2024-12-01,385000.0,301.0,275.0,1159.0,3.9,64.0,0.1190681622
2024-12-01,375000.0,3179.0,2122.0,8516.0,2.7,61.0,0.1384452795
2024-12-01,259500.0,1564.0,933.0,4182.0,2.7,61.0,0.09445241511
2024-12-01,358254.075962131,6446.963898902,7839.867165902,19985.043693413,2.993558553,55.294287819,0.1537901277
2024-12-01,394467.076638339,3556.162334133,4322.513958286,11254.674301524,3.057756326,56.049113437,0.1678191153
2024-12-01,320000.0,607.0,395.0,1371.0,2.3,57.0,0.1050328228
2024-12-01,340000.0,5651.0,3725.0,15228.0,2.7,61.0,0.1218150775
2024-12-01,329892.491524075,704.929960137,870.629813991,1822.755071129,2.555397581,52.399662792,0.1463367937
2024-12-01,280302.71406853,1920.638137227,2298.172497957,5560.466153584,2.846177603,54.105246318,0.1386093521
2025-01-01,291726.524971498,1935.967889884,2216.661423018,5515.861298575,2.881875182,53.344216542,0.1418329607
2025-01-01,386907.86889697,3571.43188716,4213.667102082,11152.887724372,3.032766357,55.74270874,0.1747889267
2025-01-01,356063.091973417,6535.916718167,7647.928939347,20013.323858952,2.945487171,55.488633566,0.161150824
2025-01-01,370000.0,263.0,358.0,1145.0,4.4,77.0,0.1449781659
2025-01-01,335804.531553005,724.820526368,782.687778525,1806.064039479,2.481196193,51.874423646,0.1537513741
2025-01-01,335000.0,4368.0,5927.0,15746.0,3.6,70.0,0.1422583513
2025-01-01,360000.0,2397.0,3143.0,8693.0,3.6,70.0,0.1589784884
2025-01-01,325000.0,483.0,599.0,1432.0,3.0,68.0,0.1270949721
2025-01-01,280000.0,1225.0,1827.0,4476.0,3.7,70.0,0.1139410188
2025-02-01,329760.839346979,713.188683977,734.196567707,1748.045970515,2.623021787,46.963002222,0.1848289167
2025-02-01,394114.334811904,3731.705454529,4259.729947761,10931.890206959,2.903592387,53.346500707,0.1809930604
2025-02-01,325000.0,466.0,657.0,1511.0,3.2,57.0,0.1323626737
2025-02-01,359907.553926128,6720.113063828,7714.87584667,19648.673274094,2.972077729,53.918517976,0.1661747624
2025-02-01,285817.298295616,1988.752259047,2231.397601686,5405.071798344,2.786202612,53.970591804,0.1352620566
2025-02-01,375000.0,2422.0,3792.0,9393.0,3.9,70.0,0.1348876823
2025-02-01,400000.0,213.0,440.0,1233.0,5.8,75.0,0.1346309813
2025-02-01,280000.0,1373.0,2348.0,4999.0,3.6,69.0,0.09361872374
2025-02-01,345000.0,4474.0,7237.0,17136.0,3.8,68.0,0.1225490196
2025-03-01,360000.0,5747.0,8572.0,18373.0,3.2,53.0,0.1434713982
2025-03-01,389918.942355683,3460.382668151,4198.570697657,10784.741400408,3.069740438,55.242381121,0.1894176145
2025-03-01,442250.0,268.0,515.0,1316.0,4.9,68.0,0.1390577508
2025-03-01,389000.0,2996.0,4494.0,10032.0,3.3,56.0,0.1527113238
2025-03-01,335264.699097815,686.847103723,742.31286422,1707.393358894,2.684460894,51.568992167,0.1827341969
2025-03-01,340000.0,607.0,852.0,1622.0,2.7,53.0,0.1424167694
2025-03-01,358868.789096825,6365.607896165,7657.118108087,19412.640312878,3.122369395,54.657003422,0.1735306791
2025-03-01,300000.0,1876.0,2711.0,5403.0,2.9,47.0,0.1277068295
2025-03-01,287556.540998875,1875.107593085,2239.52044148,5423.007932946,3.014138498,50.211211118,0.1488011718
2025-04-01,370000.0,6818.0,9600.0,19825.0,2.9,47.0,0.1489029004
2025-04-01,401000.0,3688.0,5202.0,10869.0,2.9,49.0,0.1542000184
2025-04-01,415000.0,306.0,531.0,1395.0,4.6,59.0,0.1555555556
2025-04-01,282365.604886611,1758.138674507,2250.814449998,5513.674482106,3.146297143,50.924985309,0.1490248652
2025-04-01,338030.435741455,676.521558698,790.321169858,1733.346958643,2.794154524,50.812275654,0.1650717545
2025-04-01,345000.0,688.0,974.0,1780.0,2.6,45.0,0.1325842697
2025-04-01,390744.234006522,3525.07326291,4237.888022704,10615.018569169,3.083258874,54.671342878,0.1848816196
2025-04-01,303500.0,2136.0,2893.0,5781.0,2.7,45.0,0.1425358934
2025-04-01,358740.895682767,6329.909164138,7711.030903004,19229.618134768,3.203754254,53.391472049,0.1709024246
2025-05-01,349445.0,760.0,991.0,1915.0,2.5,45.0,0.1430809399
2025-05-01,338458.96153625,646.337751454,761.373018393,1761.194927672,2.842105329,53.04041423,0.1629117144
2025-05-01,392486.060045082,3486.333058038,4272.930277481,10690.626429435,3.244822116,55.282126321,0.1867204647
2025-05-01,410000.0,4088.0,5596.0,11705.0,2.9,48.0,0.1648013669
2025-05-01,465000.0,352.0,528.0,1415.0,4.0,58.0,0.154770318
2025-05-01,303000.0,2261.0,2774.0,5913.0,2.6,45.0,0.1405377981
2025-05-01,360487.645083089,6212.26122979,7731.105217393,19259.865641816,3.26537922,54.934471709,0.171557751
2025-05-01,375000.0,7461.0,9889.0,20948.0,2.8,48.0,0.1552892878
2025-05-01,284520.497021317,1775.483456612,2208.20684878,5494.186249341,3.288342886,52.576781096,0.1433886759
2025-06-01,338140.33338346,671.776609879,759.699099493,1703.885490755,2.632623041,53.265056709,0.1545929391
2025-06-01,288832.526096378,1833.645046138,2142.205883057,5251.929586734,2.997605737,54.416693597,0.1425626138
2025-06-01,450000.0,367.0,526.0,1466.0,4.0,58.0,0.1691678035
2025-06-01,358786.337986223,6300.388193336,7617.108352125,18577.179615472,3.132884121,54.94458563,0.1695932606
2025-06-01,309000.0,2385.0,2564.0,5791.0,2.4,47.0,0.1514418926
2025-06-01,425000.0,4489.0,5133.0,11847.0,2.6,48.0,0.18215582
2025-06-01,385000.0,8098.0,9168.0,21030.0,2.6,48.0,0.1708987161
2025-06-01,393221.360576488,3466.916618372,4202.078960277,10271.903637571,3.156952741,55.743144458,0.1843629244
2025-06-01,350000.0,857.0,945.0,1926.0,2.2,45.0,0.1619937695
2025-07-01,410000.0,4362.0,4912.0,11700.0,2.7,49.0,0.2155555556
2025-07-01,392804.090519706,3493.820651072,4211.459219672,9835.629915396,3.116284271,55.708211601,0.1863420958
2025-07-01,339900.0,799.0,909.0,1923.0,2.4,47.0,0.1716068643
2025-07-01,290000.0,2212.0,2404.0,5651.0,2.6,49.0,0.1620952044
2025-07-01,375000.0,7698.0,8723.0,20758.0,2.7,50.0,0.1945274111
2025-07-01,283617.234026049,1831.265811293,2141.047742609,5020.036015556,3.01266458,55.788814037,0.1387893231
2025-07-01,334130.613021422,640.905940051,745.208653739,1635.473429422,2.600221951,54.827706818,0.1432901073
2025-07-01,361155.823676572,6262.841687339,7631.061176466,17710.900738942,3.046431636,55.589254397,0.1684781387
2025-07-01,430000.0,325.0,498.0,1484.0,4.6,58.0,0.1826145553
2025-08-01,375000.0,7135.0,7721.0,20119.0,2.8,51.0,0.1957850788
2025-08-01,366278.154380781,6178.189978502,7587.20866235,17697.850555738,3.047273175,55.466270131,0.1689083542
2025-08-01,341467.154344265,633.04867596,758.624134199,1641.695508196,2.678791571,54.413789734,0.1401347057
2025-08-01,450000.0,355.0,477.0,1473.0,4.1,62.0,0.1765105227
2025-08-01,342000.0,757.0,799.0,1858.0,2.5,50.0,0.1824542519
2025-08-01,400094.042076685,3428.804584875,4181.220853135,9812.181774404,3.106660391,56.301987488,0.1863888414
2025-08-01,412750.0,4040.0,4280.0,11323.0,2.8,51.0,0.2169036474
2025-08-01,291987.04259052,1801.027134229,2149.194322267,4981.998543617,2.993845743,54.745239538,0.1409786913
2025-08-01,289000.0,1983.0,2165.0,5465.0,2.8,50.0,0.1619396157
2025-09-01,340000.0,705.0,789.0,1844.0,2.6,50.0,0.1865509761
2025-09-01,286226.28930707,1848.748374097,2234.735182704,4995.827633438,2.93932004,53.617822576,0.1414934003
2025-09-01,447800.0,310.0,504.0,1500.0,4.8,67.0,0.1826666667
